station,name,year,month,precipitation_sum,precipitation_max,precipitation_count,max_temp_mean,max_temp_max,min_temp_mean,min_temp_min,avg_temp_mean,avg_temp_std,price_usd_per_tonne_mean,price_usd_per_tonne_last,price_usd_per_tonne_std
GHM00065439,SUNYANI,2009,6,4.33,2.24,10,87.13461538461539,91.5,70.39857142857143,67.0,78.6,2.2211108331943588,2682.075,2593.91,78.31064753063065
GHM00065442,KUMASI,2009,6,5.7,2.36,12,88.27457264957265,97.5,71.91666666666667,68.0,78.16666666666667,3.0401355631656037,2663.3333333333335,2593.91,95.95812678960382
GHM00065445,SEFWI BEKWAI,2009,6,2.72,2.72,12,89.94850427350427,98.0,73.2388888888889,69.5,81.08333333333333,2.810963384947434,2662.6966666666667,2593.91,95.60008228727283
GHM00065453,HO,2009,6,0.95,0.71,11,88.53053613053613,94.13333333333334,73.00909090909092,69.0,81.45454545454545,2.4233710555189996,2666.4227272727276,2626.16,95.86481493133014
GHM00065457,AKIM ODA,2009,6,2.6799999999999997,1.42,6,86.31410256410255,90.0,71.0,69.0,79.5,3.146426544510455,2684.89,2626.16,94.95764045088741
GHM00065459,KOFORIDUA,2009,6,1.97,0.87,13,87.60700197238658,91.25,71.82087912087913,69.0,79.84615384615384,2.444250186531437,2655.0169230769234,2593.91,85.76659561319276
GHM00065465,AXIM,2009,6,4.92,1.77,13,85.63570019723866,91.33333333333333,72.37472527472528,69.85714285714286,79.0,2.081665999466133,2642.2146153846156,2593.91,83.77396588592671
GHM00065467,TAKORADI,2009,6,4.96,1.57,12,86.53151709401709,91.75,73.825,69.0,80.66666666666667,2.5702257889260647,2671.4166666666665,2593.91,95.28446075098508
GHM00065467,TAKORADI,2009,7,1.4200000000000002,1.26,10,82.28,87.2,72.95588235294117,72.0,77.7,1.0593499054713793,2823.889,2982.51,193.92865196882198
GHM00065465,AXIM,2009,7,2.13,0.94,9,84.0037037037037,88.33333333333333,74.55555555555556,72.0,78.33333333333333,2.121320343559643,2790.2922222222223,2982.51,213.6754139330131
GHM00065472,KOTOKA INTERNATIONAL,2009,7,3.1500000000000004,2.68,23,83.66956521739131,88.1,73.38618925831203,70.58823529411765,78.47826086956522,1.2745610730183714,2791.352608695652,2982.51,159.54732003154732
GHM00065457,AKIM ODA,2009,7,2.56,2.56,9,84.56296296296297,88.7,72.83333333333333,71.5,79.11111111111111,2.7588242262078033,2780.1544444444444,2982.51,205.96730214472828
GHM00065459,KOFORIDUA,2009,7,0.28,0.2,9,84.68148148148148,91.0,72.22222222222223,72.0,78.66666666666667,2.3452078799117198,2795.105555555556,2982.51,206.1493932874355
GHM00065445,SEFWI BEKWAI,2009,7,0.6900000000000001,0.55,10,85.70666666666668,89.66666666666667,72.97647058823529,71.76470588235294,79.0,2.000000000000001,2778.429,2982.51,188.76019156885553
GHM00065432,WENCHI,2009,7,0.03,0.03,5,84.2,87.0,72.69411764705883,71.47058823529412,78.8,1.923538406167134,2838.4900000000002,2977.05,184.75725872073303
GHM00065439,SUNYANI,2009,7,1.66,1.42,11,83.9090909090909,88.4,70.57754010695187,65.0,76.72727272727273,1.9021518914592008,2766.9500000000003,2982.51,200.39793546840727
GHM00065453,HO,2009,7,2.28,1.22,11,84.12121212121212,88.0,71.92513368983957,70.0,78.72727272727273,2.3702704103502215,2796.9254545454546,2982.51,189.25624826481334
GHM00065442,KUMASI,2009,7,3.3499999999999996,2.09,11,83.60606060606061,87.33333333333333,71.3903743315508,67.0,76.45454545454545,2.161649202050897,2819.4518181818185,2982.51,193.37448563955803
GHM00065432,WENCHI,2009,8,0.0,0.0,15,82.425,86.0,72.62444444444444,70.5,77.6,1.5023790657297043,2961.332,2906.19,59.14395636314596
GHM00065439,SUNYANI,2009,8,0.02,0.02,19,82.81052631578947,85.5,70.4421052631579,69.0,76.0,1.4529663145135585,2966.072631578947,2906.19,64.94117533430678
GHM00065442,KUMASI,2009,8,0.07,0.03,18,82.4675925925926,85.0,71.63333333333334,69.4,75.88888888888889,1.0226199851298279,2966.338333333333,2906.19,66.81329043993995
GHM00065445,SEFWI BEKWAI,2009,8,0.91,0.87,17,84.07598039215686,90.0,72.92647058823529,70.75,78.23529411764706,1.9212434698882463,2963.385882352941,2906.19,69.88941023671106
GHM00065453,HO,2009,8,0.16,0.12,18,84.18055555555556,89.0,72.27685185185186,70.2,78.5,2.2029392130675296,2961.4511111111115,2906.19,68.29776354006896
GHM00065457,AKIM ODA,2009,8,0.0,0.0,12,84.12847222222221,88.0,71.86111111111111,70.5,78.5,1.56669890360128,2968.0091666666667,2906.19,66.00844098341213
GHM00065459,KOFORIDUA,2009,8,0.89,0.39,20,84.19666666666667,89.0,72.07333333333334,69.8,77.75,1.6503588126605477,2962.7955,2906.19,64.88591498079337
GHM00065465,AXIM,2009,8,0.11,0.04,20,80.715,85.5,73.9475,72.0,76.6,1.046296727561196,2962.7955,2906.19,64.88591498079337
GHM00065467,TAKORADI,2009,8,0.68,0.28,19,82.0657894736842,85.0,72.83421052631579,70.6,77.21052631578948,0.713282503517762,2962.8747368421054,2906.19,66.66294634356238
GHM00065472,KOTOKA INTERNATIONAL,2009,8,0.02,0.02,21,82.20198412698412,85.0,73.35714285714286,71.0,77.57142857142857,1.0757057484009567,2956.6652380952382,2906.19,69.20155486830096
GHM00065459,KOFORIDUA,2009,9,1.62,1.5,20,87.47916666666666,92.0,72.46424242424243,68.81818181818181,78.9,1.2937094768634547,3148.4795,3265.2,95.80951197009279
GHM00065472,KOTOKA INTERNATIONAL,2009,9,0.0,0.0,22,86.50984848484849,91.0,73.65771349862258,69.33333333333333,79.13636363636364,1.0821255338433104,3142.8636363636365,3265.2,96.43015446896835
GHM00065467,TAKORADI,2009,9,0.08,0.08,19,84.0657894736842,88.75,72.74768740031898,69.27272727272727,78.21052631578948,1.2283207764360948,3146.1310526315788,3265.2,97.84171207134847
GHM00065465,AXIM,2009,9,0.22,0.08,19,82.23684210526316,89.0,73.82974481658692,70.18181818181819,77.52631578947368,0.7723284457212334,3155.202631578947,3265.2,93.46229179265008
GHM00065457,AKIM ODA,2009,9,1.38,0.71,14,85.71428571428571,89.0,72.99642857142858,70.0,80.42857142857143,1.3985864135061374,3135.875,3168.52,99.7780155182957
GHM00065439,SUNYANI,2009,9,2.23,0.98,20,85.30499999999999,89.0,70.53484848484848,66.0,77.2,1.8524521444205841,3148.4795,3265.2,95.80951197009279
GHM00065445,SEFWI BEKWAI,2009,9,0.87,0.75,19,87.54385964912281,93.0,72.62775119617226,69.72727272727273,80.42105263157895,2.65237397802388,3142.263684210526,3265.2,94.20072246777234
GHM00065442,KUMASI,2009,9,11.540000000000001,5.2,19,85.5982456140351,89.0,72.10223285486444,67.9090909090909,77.42105263157895,1.980902977984316,3146.1310526315788,3265.2,97.84171207134847
GHM00065432,WENCHI,2009,9,0.0,0.0,17,84.34117647058824,90.0,72.9326203208556,67.45454545454545,77.94117647058823,2.4614677591656156,3140.838823529412,3265.2,99.06880695269047
GHM00065453,HO,2009,9,2.0100000000000002,1.06,18,86.9361111111111,91.0,72.41127946127946,69.66666666666667,79.16666666666667,1.8550408272025274,3142.2105555555554,3265.2,99.05895324159378
GHM00065472,KOTOKA INTERNATIONAL,2009,10,0.09,0.04,22,87.93106060606061,91.5,75.38636363636364,71.0,80.81818181818181,0.9069238239845835,3372.502272727273,3441.19,117.55694174199841
GHM00065459,KOFORIDUA,2009,10,5.55,1.14,21,89.8111111111111,92.0,73.04761904761905,70.0,79.23809523809524,1.7292993351285904,3369.8952380952383,3441.19,119.8065696704086
GHM00065467,TAKORADI,2009,10,0.63,0.59,19,85.73684210526316,90.0,74.12280701754385,71.0,79.63157894736842,1.211542924254005,3366.1305263157897,3463.6,121.85208508103786
GHM00065465,AXIM,2009,10,0.2,0.08,18,84.3037037037037,89.8,75.23333333333333,72.0,78.83333333333333,1.294785923709131,3376.398333333333,3441.19,120.6352272835953
GHM00065457,AKIM ODA,2009,10,0.16,0.16,8,89.75,92.0,73.4375,71.0,82.0,1.0690449676496976,3332.92,3441.19,135.73866898250785
GHM00065439,SUNYANI,2009,10,3.3,1.5,20,87.86333333333333,90.7,71.1,67.0,77.55,1.848897253129979,3363.193,3441.19,118.81119135218833
GHM00065445,SEFWI BEKWAI,2009,10,2.36,0.87,17,89.6078431372549,93.0,73.97647058823529,71.0,81.70588235294117,2.1143765594837016,3365.596470588235,3463.6,127.6749036587248
GHM00065442,KUMASI,2009,10,2.12,1.22,17,87.86666666666667,89.0,72.95,70.0,78.6470588235294,1.5788119136944492,3380.6711764705883,3441.19,121.77616745911071
GHM00065432,WENCHI,2009,10,1.11,0.91,11,86.24242424242424,88.0,74.22424242424243,71.0,79.54545454545455,1.75291964240443,3349.6236363636363,3441.19,134.14140548486333
GHM00065453,HO,2009,10,0.6699999999999999,0.35,16,88.65729166666667,93.0,73.578125,71.0,80.5,2.129162589689509,3357.43125,3441.19,129.20521872200052
GHM00065459,KOFORIDUA,2009,11,0.5499999999999999,0.47,21,91.5068783068783,95.0,72.4936507936508,68.5,80.95238095238095,1.4654757069358222,3384.1299999999997,3420.93,66.24485497002777
GHM00065467,TAKORADI,2009,11,0.71,0.35,21,89.02010582010583,92.33333333333333,74.4968253968254,71.66666666666667,81.47619047619048,1.2090925365350538,3384.1299999999997,3420.93,66.24485497002777
GHM00065465,AXIM,2009,11,2.1999999999999997,1.14,21,86.89682539682539,92.0,75.03968253968253,71.0,80.66666666666667,1.016530045465126,3384.1299999999997,3420.93,66.24485497002777
GHM00065457,AKIM ODA,2009,11,0.08,0.04,13,90.12820512820514,92.0,73.30128205128204,71.0,82.15384615384616,1.9935794376846316,3380.54,3420.93,64.66439321605051
GHM00065472,KOTOKA INTERNATIONAL,2009,11,0.0,0.0,21,90.22116402116401,94.0,76.87142857142857,70.3,83.33333333333333,0.8563488385776736,3384.1299999999997,3420.93,66.24485497002777
GHM00065445,SEFWI BEKWAI,2009,11,0.86,0.67,20,91.15888888888888,94.0,74.045,71.0,83.25,1.5517392618742694,3389.403,3420.93,63.28287122536656
GHM00065442,KUMASI,2009,11,0.71,0.51,20,90.2136111111111,95.0,73.13166666666666,71.0,79.9,2.049390153191921,3383.4795,3420.93,67.89693935238202
GHM00065439,SUNYANI,2009,11,6.14,1.69,21,88.48359788359788,91.5,69.68333333333332,65.0,77.9047619047619,1.7001400502535644,3384.1299999999997,3420.93,66.24485497002777
GHM00065432,WENCHI,2009,11,0.86,0.83,16,89.31770833333333,94.0,74.05416666666667,68.5,81.0,1.5491933384829673,3380.6706249999997,3420.93,65.95840724464188
GHM00065453,HO,2009,11,0.51,0.31,20,90.955,96.0,73.77000000000001,70.9,81.95,1.637552731171862,3381.3725,3420.93,66.71779434974414
GHM00065472,KOTOKA INTERNATIONAL,2009,12,0.0,0.0,21,90.8452380952381,93.75,75.64285714285714,69.5,84.0952380952381,1.4108423691100935,3494.920476190476,3469.99,68.3563177384645
GHM00065467,TAKORADI,2009,12,1.35,1.34,12,89.94444444444444,94.33333333333333,75.13333333333334,72.0,82.83333333333333,1.403458930534476,3515.7141666666666,3413.9,69.65895471487971
GHM00065459,KOFORIDUA,2009,12,0.08,0.08,14,93.27380952380952,96.0,72.15714285714286,68.5,82.71428571428571,1.6374732612530445,3506.6549999999997,3469.99,68.44183153485974
GHM00065465,AXIM,2009,12,0.03,0.03,14,88.92857142857143,92.0,76.35714285714286,73.0,82.64285714285714,1.2774459408789598,3506.6549999999997,3469.99,68.44183153485974
GHM00065457,AKIM ODA,2009,12,0.0,0.0,6,91.91666666666667,93.0,73.98333333333333,72.0,85.5,1.870828693386971,3507.2183333333337,3434.61,81.6137788407487
GHM00065439,SUNYANI,2009,12,0.0,0.0,14,88.90476190476191,91.0,70.51785714285714,65.0,79.71428571428571,1.6837947722821929,3506.6549999999997,3469.99,68.44183153485974
GHM00065445,SEFWI BEKWAI,2009,12,0.0,0.0,14,91.85714285714286,93.0,74.08928571428571,71.5,83.85714285714286,1.747840111378915,3506.6549999999997,3469.99,68.44183153485974
GHM00065442,KUMASI,2009,12,0.0,0.0,13,91.01282051282053,92.0,73.88205128205128,72.0,80.92307692307692,1.32045058354705,3509.4753846153844,3413.9,70.38463629886172
GHM00065432,WENCHI,2009,12,0.0,0.0,10,89.65,91.0,74.56666666666666,68.0,81.8,2.485513584307633,3521.5440000000003,3434.61,62.33590568667282
GHM00065453,HO,2009,12,0.0,0.0,8,91.84375,95.0,74.89583333333333,73.0,84.375,3.159452936370924,3485.44,3413.9,70.54368008546187
GHM00065472,KOTOKA INTERNATIONAL,2010,1,0.12,0.12,20,90.33886904761906,95.0,76.58,67.6,83.5,1.1470786693528083,3525.1230000000005,3402.31,67.76663106030284
GHM00065467,TAKORADI,2010,1,1.06,1.06,17,91.13515406162465,95.0,75.96470588235294,69.4,83.0,1.6583123951776997,3520.814705882353,3402.31,72.06086187363147
GHM00065465,AXIM,2010,1,0.89,0.87,15,88.02857142857142,94.0,77.61888888888889,68.2,82.8,0.9411239481143197,3514.3206666666665,3402.31,71.39823201759347
GHM00065459,KOFORIDUA,2010,1,0.0,0.0,16,92.07142857142857,94.0,73.02291666666667,69.0,81.5,1.932183566158592,3523.938125,3402.31,73.22600714853075
GHM00065457,AKIM ODA,2010,1,0.35,0.35,12,90.52291666666667,94.875,73.94444444444444,68.5,83.08333333333333,1.8319554050414575,3522.9975,3402.31,74.71477195124996
GHM00065445,SEFWI BEKWAI,2010,1,0.0,0.0,13,92.89423076923077,96.0,75.02307692307691,68.8,84.61538461538461,2.2188007849009153,3513.9900000000002,3402.31,73.82987369622143
GHM00065442,KUMASI,2010,1,0.0,0.0,15,91.59825396825396,95.0,73.05333333333333,67.3,80.4,2.898275349237886,3514.3206666666665,3402.31,71.39823201759347
GHM00065439,SUNYANI,2010,1,0.0,0.0,17,92.09243697478992,97.0,68.47647058823529,60.0,79.82352941176471,2.7439773622801362,3520.814705882353,3402.31,72.06086187363147
GHM00065432,WENCHI,2010,1,0.0,0.0,12,92.13125000000001,95.0,75.04027777777777,67.9,83.25,4.136863106707345,3534.125,3449.67,74.31585007740472
GHM00065453,HO,2010,1,0.01,0.01,12,92.31944444444444,95.0,75.11111111111111,71.0,83.75,1.0552897060221702,3540.4933333333333,3449.67,66.50019854151272
GHM00065472,KOTOKA INTERNATIONAL,2010,2,0.6,0.43,20,94.675,97.5,78.04407894736842,72.25,85.15,1.5312533566021207,3276.5465,3125.11,77.63286480371302
GHM00065467,TAKORADI,2010,2,0.0,0.0,14,92.4797619047619,96.0,78.78302900107413,76.0,85.21428571428571,1.577659972557776,3269.1321428571428,3125.11,83.22086019729701
GHM00065465,AXIM,2010,2,0.61,0.51,12,91.5,96.5,79.96929824561404,76.0,84.83333333333333,1.1146408580454252,3258.7858333333334,3125.11,85.80073748976685
GHM00065459,KOFORIDUA,2010,2,0.01,0.01,11,95.47727272727273,97.0,74.7550694919116,72.0,84.0909090909091,2.022599587389727,3270.938181818182,3122.07,78.41283591583486
GHM00065457,AKIM ODA,2010,2,0.0,0.0,10,94.0,96.0,76.42205513784461,73.0,86.2,1.932183566158594,3285.825,3176.55,64.21129984494773
GHM00065445,SEFWI BEKWAI,2010,2,0.0,0.0,10,94.4,99.0,76.7421052631579,72.0,85.9,3.21282153600573,3283.571,3125.11,81.03537957789372
GHM00065442,KUMASI,2010,2,14.67,14.63,12,94.74027777777776,99.0,75.06035923141187,71.0,83.91666666666667,1.9286515936521484,3275.7466666666664,3125.11,75.85890459307076
GHM00065439,SUNYANI,2010,2,0.0,0.0,11,95.90151515151516,99.0,71.42857142857143,63.0,83.0909090909091,2.5866791627314543,3275.8254545454547,3125.11,86.03111348385949
GHM00065432,WENCHI,2010,2,0.0,0.0,9,95.37037037037038,98.0,77.00515176830966,73.5,85.33333333333333,4.582575694955842,3285.581111111111,3176.55,62.17576184584377
GHM00065453,HO,2010,2,0.0,0.0,11,96.21818181818183,99.0,76.05382775119618,74.0,85.18181818181819,2.561959477360321,3289.440909090909,3176.55,62.08546294496735
GHM00065472,KOTOKA INTERNATIONAL,2010,3,0.55,0.55,22,93.72034632034632,96.42857142857143,76.91193181818181,70.3125,85.9090909090909,1.508991808147506,3084.472272727273,3201.0,46.66552933292515
GHM00065432,WENCHI,2010,3,1.38,1.38,16,94.29464285714286,97.0,76.45052083333333,70.0,84.875,2.5265259415516264,3088.225,3201.0,48.9831185886184
GHM00065439,SUNYANI,2010,3,1.55,1.02,17,94.46638655462185,97.0,72.64583333333334,68.0,83.6470588235294,1.966633432753427,3087.624117647059,3201.0,47.49236571003056
GHM00065442,KUMASI,2010,3,0.76,0.28,16,93.97142857142858,96.5,73.93489583333333,70.0,83.4375,2.3655513804044364,3089.925625,3201.0,48.06081577456492
GHM00065445,SEFWI BEKWAI,2010,3,3.66,1.73,14,94.85204081632652,97.0,75.31696428571429,71.875,84.28571428571429,2.701241066010824,3089.092142857143,3201.0,47.40674833146237
GHM00065453,HO,2010,3,1.42,1.42,15,93.98761904761905,99.0,76.07916666666667,70.9375,84.8,2.2103651928390207,3091.7826666666665,3201.0,48.77585065036432
GHM00065457,AKIM ODA,2010,3,1.21,0.83,15,94.50952380952381,97.0,75.70138888888889,72.0,84.6,2.2296700588716205,3089.4533333333334,3201.0,47.980509683868426
GHM00065459,KOFORIDUA,2010,3,0.04,0.04,15,94.65619047619047,97.0,75.02222222222221,72.5,83.93333333333334,2.282438128301358,3090.7200000000003,3201.0,49.638825961712044
GHM00065465,AXIM,2010,3,0.24,0.12,16,92.35416666666667,96.71428571428571,77.43229166666667,71.5625,85.125,1.3102162671355704,3087.491875,3201.0,49.30634972208611
GHM00065467,TAKORADI,2010,3,0.0,0.0,16,92.12946428571429,96.35714285714286,76.80598958333333,72.0,85.875,1.5000000000000047,3088.225,3201.0,48.9831185886184
GHM00065465,AXIM,2010,4,0.38,0.28,15,90.84444444444445,96.0,77.32698412698413,69.5,85.0,2.878491668515702,3209.4073333333336,3412.88,114.6260846321429
GHM00065459,KOFORIDUA,2010,4,1.38,1.14,18,93.64814814814815,97.0,75.47420634920634,68.85714285714286,85.05555555555556,2.689242671049026,3204.6883333333335,3412.88,121.30361185883963
GHM00065472,KOTOKA INTERNATIONAL,2010,4,0.46,0.28,20,92.875,97.0,77.54720238095237,69.0,86.3,1.8093325317714026,3211.6535,3427.83,126.90618682919418
GHM00065467,TAKORADI,2010,4,0.6900000000000001,0.39,18,90.82407407407408,95.5,76.89649470899471,69.71428571428571,85.44444444444444,2.406418432692585,3204.6883333333335,3412.88,121.30361185883963
GHM00065457,AKIM ODA,2010,4,2.41,0.83,15,93.45555555555555,96.0,75.00730158730158,70.0,84.93333333333334,2.2509257354845564,3195.838666666667,3412.88,122.42888319735815
GHM00065453,HO,2010,4,5.52,5.52,16,94.515625,99.0,75.3171875,69.66666666666667,85.25,2.3523038352503107,3219.595625,3412.88,120.54695804090875
GHM00065445,SEFWI BEKWAI,2010,4,0.24,0.24,10,94.29166666666666,98.0,75.05,71.0,86.3,3.2335051500740746,3200.416,3412.88,144.83286936634568
GHM00065442,KUMASI,2010,4,0.03,0.03,18,92.57407407407408,96.75,75.70780423280422,69.5,84.11111111111111,3.1038664481746943,3204.6883333333335,3412.88,121.30361185883963
GHM00065439,SUNYANI,2010,4,3.48,2.17,16,92.36979166666667,96.75,72.2359375,67.0,82.9375,3.06526235962492,3220.566875,3412.88,119.39749822721005
GHM00065432,WENCHI,2010,4,0.0,0.0,13,92.64102564102564,99.0,76.05219780219781,68.75,84.38461538461539,3.9694345008338745,3241.5292307692307,3412.88,122.76034548810554
GHM00065472,KOTOKA INTERNATIONAL,2010,5,1.3800000000000001,1.34,20,90.73059523809523,94.14285714285714,76.48722222222223,69.6,84.65,2.25423577900991,3178.4855,3193.52,132.6800341333675
GHM00065467,TAKORADI,2010,5,3.3499999999999996,1.5,13,89.99084249084248,94.71428571428571,76.61636141636141,72.77777777777777,83.76923076923077,2.350668208327371,3162.2684615384615,3193.52,119.17755765007065
GHM00065465,AXIM,2010,5,1.81,1.18,12,88.21428571428572,91.0,75.58399470899471,72.0,82.5,2.0225995873897333,3119.9483333333333,3193.52,109.89276498919155
GHM00065459,KOFORIDUA,2010,5,2.3099999999999996,1.38,12,91.7,95.0,74.37962962962963,71.0,82.75,2.562846428910992,3190.3700000000003,3193.52,140.60336754017095
GHM00065457,AKIM ODA,2010,5,2.6,1.73,9,92.0952380952381,94.85714285714286,75.50246913580247,72.0,83.33333333333333,1.581138830084191,3161.5755555555556,3146.47,139.4962584723253
GHM00065445,SEFWI BEKWAI,2010,5,1.02,1.02,10,91.05,96.0,75.36666666666666,71.0,83.4,2.7162065049951156,3151.281,3193.52,117.23216438143385
GHM00065442,KUMASI,2010,5,0.35,0.35,13,90.0,94.28571428571429,74.32722832722833,72.0,81.92307692307692,2.465141593686471,3181.2761538461536,3193.52,139.44539866547905
GHM00065439,SUNYANI,2010,5,2.6399999999999997,1.93,14,90.0204081632653,92.0,72.15079365079364,69.0,81.92857142857143,2.0555473055307507,3165.04,3193.52,144.55117071074235
GHM00065432,WENCHI,2010,5,0.04,0.04,7,90.15306122448979,94.57142857142857,75.16825396825398,72.0,81.14285714285714,2.734262327610586,3215.608571428572,3193.52,131.63559934260078
GHM00065453,HO,2010,5,0.0,0.0,12,91.1309523809524,95.0,74.79563492063492,72.0,81.91666666666667,2.234373344457959,3121.7058333333334,3193.52,114.44419850726256
GHM00065459,KOFORIDUA,2010,6,0.56,0.2,16,87.825,92.0,72.92931547619048,69.0,79.8125,2.1360009363293857,3231.310625,3313.79,52.522156653961886
GHM00065472,KOTOKA INTERNATIONAL,2010,6,8.92,4.8,22,86.64545454545454,90.0,74.34271284271284,69.42857142857143,80.77272727272727,1.9501359703954733,3230.831818181818,3164.09,51.02337910785997
GHM00065467,TAKORADI,2010,6,3.78,2.36,12,86.5,90.0,75.46825396825396,70.5,80.75,2.4541245430351073,3243.153333333333,3296.62,44.46414803643544
GHM00065465,AXIM,2010,6,8.74,3.62,11,86.58030303030303,90.0,75.47727272727273,67.25,80.36363636363636,1.3618169680781111,3234.9445454545453,3296.62,49.85771401972539
GHM00065457,AKIM ODA,2010,6,2.5999999999999996,2.05,11,88.10000000000001,91.0,73.15079365079364,69.5,81.63636363636364,3.3248376583745345,3238.88,3296.62,46.30354759626952
GHM00065432,WENCHI,2010,6,2.99,1.1,14,87.375,90.0,73.8061224489796,67.5,79.78571428571429,2.0821058655036824,3225.016428571428,3296.62,51.1328341911296
GHM00065445,SEFWI BEKWAI,2010,6,2.06,1.73,10,88.95,92.0,74.14126984126985,70.0,81.1,3.034981237357342,3234.928,3296.62,51.1058928543904
GHM00065442,KUMASI,2010,6,6.5200000000000005,3.31,18,87.53148148148148,90.0,72.44620811287479,68.0,79.22222222222223,2.0738017250381584,3231.242222222222,3208.56,49.91713386798918
GHM00065439,SUNYANI,2010,6,5.81,1.42,17,87.46862745098039,90.0,70.47899159663865,67.0,79.0,1.7677669529663695,3236.6735294117643,3313.79,48.79943159776247
GHM00065453,HO,2010,6,0.32,0.2,14,88.77380952380952,92.0,73.656462585034,67.75,80.78571428571429,2.66540721174,3227.1321428571428,3296.62,51.21812662578494
GHM00065459,KOFORIDUA,2010,7,0.08,0.08,15,85.34444444444445,90.0,72.65396825396826,68.0,78.2,2.0424075429327484,3233.122666666667,3262.46,53.05361405040683
GHM00065472,KOTOKA INTERNATIONAL,2010,7,2.4000000000000004,2.24,19,85.30701754385964,103.0,73.53884711779449,69.42857142857143,79.0,1.1055415967851334,3237.444210526316,3278.76,57.97632738318361
GHM00065467,TAKORADI,2010,7,0.08,0.08,15,83.67777777777778,86.0,73.53904761904762,70.0,78.6,1.1212238211627752,3233.122666666667,3262.46,53.05361405040683
GHM00065465,AXIM,2010,7,0.16,0.12,15,83.15555555555555,87.0,74.69333333333334,71.5,78.4,0.9856107606091637,3242.5833333333335,3262.46,58.55588230383813
GHM00065457,AKIM ODA,2010,7,0.91,0.91,11,85.98484848484848,89.0,72.81991341991342,69.28571428571429,79.45454545454545,2.0670576365276507,3227.4427272727276,3262.46,48.716628596590894
GHM00065432,WENCHI,2010,7,3.8599999999999994,2.8,13,84.71794871794872,89.0,73.05128205128204,69.14285714285714,77.76923076923077,1.4806443503784719,3238.226153846154,3262.46,55.42042757240049
GHM00065445,SEFWI BEKWAI,2010,7,0.38,0.2,15,86.62222222222222,90.0,73.39555555555556,69.0,78.93333333333334,2.2189658681037727,3238.5186666666664,3278.76,53.32202652170074
GHM00065442,KUMASI,2010,7,0.5199999999999999,0.35,15,84.65555555555555,88.0,71.02857142857142,66.0,76.53333333333333,1.8073922282301267,3238.2346666666667,3278.76,53.5408618142211
GHM00065439,SUNYANI,2010,7,3.5100000000000002,3.39,14,84.82142857142857,98.0,71.57891156462584,69.0,77.92857142857143,1.8999710813299557,3235.6892857142857,3262.46,54.08129314912244
GHM00065453,HO,2010,7,1.96,1.89,13,85.51282051282053,90.0,71.33186813186813,59.0,79.53846153846153,1.9414506867883021,3233.4646153846156,3262.46,56.360497190760675
GHM00065472,KOTOKA INTERNATIONAL,2010,8,0.59,0.47,22,84.78787878787878,90.0,73.64885215794307,69.36363636363636,79.0909090909091,1.1087999050492556,3071.7136363636364,2899.17,143.9715265019093
GHM00065467,TAKORADI,2010,8,1.0799999999999998,0.71,19,83.1842105263158,89.0,73.26661350345562,70.45454545454545,78.21052631578948,1.182227058865365,3071.427894736842,2899.17,139.9991179567032
GHM00065465,AXIM,2010,8,0.8099999999999999,0.59,9,82.48148148148148,86.0,74.08501683501683,69.18181818181819,78.11111111111111,1.0540925533894605,3030.48,2899.17,105.38266199902151
GHM00065459,KOFORIDUA,2010,8,1.78,0.75,19,85.8859649122807,93.0,72.16879319510899,70.0,78.42105263157895,2.0087527770480476,3071.427894736842,2899.17,139.9991179567032
GHM00065457,AKIM ODA,2010,8,1.26,0.83,18,86.27777777777777,92.0,72.67171717171716,70.0909090909091,79.11111111111111,1.9967293518589753,3073.0094444444444,2899.17,143.88314500774638
GHM00065445,SEFWI BEKWAI,2010,8,2.15,0.94,19,86.05438596491229,92.0,72.52312599681021,68.0,79.10526315789474,1.6631541934965104,3062.846315789474,2899.17,135.357527813094
GHM00065442,KUMASI,2010,8,3.21,1.02,21,84.84761904761905,90.0,72.11671476671476,69.0,77.33333333333333,1.5599145275730124,3061.5704761904763,2899.17,139.23927978398126
GHM00065439,SUNYANI,2010,8,1.99,0.91,21,83.47301587301588,92.0,69.91654641654642,65.0,76.57142857142857,1.6300744943538183,3061.5704761904763,2899.17,139.23927978398126
GHM00065432,WENCHI,2010,8,0.5900000000000001,0.55,20,83.63166666666666,87.33333333333333,72.62489898989898,69.0,76.45,1.8771478925557024,3070.6645,2899.17,136.30789599382373
GHM00065453,HO,2010,8,18.59,17.76,18,85.67222222222222,91.0,72.1922558922559,69.72727272727273,79.33333333333333,1.782265577358014,3076.4533333333334,2899.17,142.28354731062214
GHM00065459,KOFORIDUA,2010,9,3.96,1.93,21,86.7671201814059,90.0,72.3930117501546,66.85714285714286,78.61904761904762,1.8021151593666387,2873.1257142857144,2931.2,57.11941163662558
GHM00065472,KOTOKA INTERNATIONAL,2010,9,0.99,0.59,22,85.541341991342,89.0,73.59769775678866,67.28571428571429,79.77272727272727,1.3777766140664478,2874.9295454545454,2931.2,56.38127116231761
GHM00065467,TAKORADI,2010,9,0.48,0.12,20,84.35357142857143,91.0,74.0012987012987,70.28571428571429,79.05,1.7910596686995397,2873.8849999999998,2931.2,59.1009847188424
GHM00065465,AXIM,2010,9,0.87,0.63,14,83.1952380952381,87.0,74.26839826839827,72.0,78.42857142857143,0.9376144618769885,2870.665,2928.54,55.47921339772913
