station,name,date,year,month,day,day_of_year,precipitation,max_temp,min_temp,avg_temp,price_usd_per_tonne
GHM00065445,SEFWI BEKWAI,2020-11-24,2020,11,24,329,0.0,92.0,77.0,84,2568.24
GHM00065467,TAKORADI,2020-11-24,2020,11,24,329,0.0,88.0,76.0,84,2568.24
GHM00065457,AKIM ODA,2020-11-24,2020,11,24,329,0.0,90.0,75.0,83,2568.24
GHM00065459,KOFORIDUA,2020-11-24,2020,11,24,329,0.0,92.0,76.0,83,2568.24
GHM00065439,SUNYANI,2020-11-24,2020,11,24,329,0.0,90.0,72.0,81,2568.24
GHM00065453,HO,2020-11-24,2020,11,24,329,0.0,95.0,74.0,84,2568.24
GHM00065439,SUNYANI,2020-11-25,2020,11,25,330,0.0,92.0,72.0,81,2521.32
GHM00065472,KOTOKA INTERNATIONAL,2020-11-25,2020,11,25,330,0.0,89.0,73.5,82,2521.32
GHM00065442,KUMASI,2020-11-25,2020,11,25,330,0.0,93.0,75.0,81,2521.32
GHM00065453,HO,2020-11-25,2020,11,25,330,0.0,90.0,76.0,83,2521.32
GHM00065432,WENCHI,2020-11-25,2020,11,25,330,0.0,94.0,73.0,81,2521.32
GHM00065465,AXIM,2020-11-25,2020,11,25,330,0.87,87.0,75.0,81,2521.32
GHM00065445,SEFWI BEKWAI,2020-11-25,2020,11,25,330,0.04,91.0,75.0,80,2521.32
GHM00065467,TAKORADI,2020-11-25,2020,11,25,330,0.0,91.0,78.0,82,2521.32
GHM00065457,AKIM ODA,2020-11-25,2020,11,25,330,0.28,91.0,73.0,80,2521.32
GHM00065459,KOFORIDUA,2020-11-25,2020,11,25,330,0.0,92.0,76.0,81,2521.32
GHM00065472,KOTOKA INTERNATIONAL,2020-11-26,2020,11,26,331,0.0,89.0,74.5,81,2546.5
GHM00065442,KUMASI,2020-11-26,2020,11,26,331,0.0,90.33333333333333,73.0,79,2546.5
GHM00065453,HO,2020-11-26,2020,11,26,331,0.0,91.66666666666667,75.0,81,2546.5
GHM00065439,SUNYANI,2020-11-26,2020,11,26,331,0.0,93.0,72.0,82,2546.5
GHM00065459,KOFORIDUA,2020-11-26,2020,11,26,331,0.0,90.0,73.0,78,2546.5
GHM00065457,AKIM ODA,2020-11-26,2020,11,26,331,0.2,90.33333333333333,72.0,79,2546.5
GHM00065467,TAKORADI,2020-11-26,2020,11,26,331,0.0,90.66666666666667,73.0,81,2546.5
GHM00065445,SEFWI BEKWAI,2020-11-26,2020,11,26,331,2.01,91.0,74.0,83,2546.5
GHM00065465,AXIM,2020-11-26,2020,11,26,331,2.52,85.0,74.0,79,2546.5
GHM00065432,WENCHI,2020-11-26,2020,11,26,331,0.0,87.0,73.0,82,2546.5
GHM00065432,WENCHI,2020-11-27,2020,11,27,332,0.0,89.0,74.0,81,2554.35
GHM00065457,AKIM ODA,2020-11-27,2020,11,27,332,1.61,90.0,73.0,79,2554.35
GHM00065467,TAKORADI,2020-11-27,2020,11,27,332,0.0,88.0,71.0,84,2554.35
GHM00065445,SEFWI BEKWAI,2020-11-27,2020,11,27,332,0.08,90.0,75.0,83,2554.35
GHM00065465,AXIM,2020-11-27,2020,11,27,332,2.09,89.0,74.0,80,2554.35
GHM00065453,HO,2020-11-27,2020,11,27,332,0.0,91.0,73.0,81,2554.35
GHM00065442,KUMASI,2020-11-27,2020,11,27,332,1.18,89.0,74.5,80,2554.35
GHM00065472,KOTOKA INTERNATIONAL,2020-11-27,2020,11,27,332,0.0,91.0,76.0,82,2554.35
GHM00065459,KOFORIDUA,2020-11-27,2020,11,27,332,0.0,90.0,72.0,79,2554.35
GHM00065439,SUNYANI,2020-11-27,2020,11,27,332,0.0,89.0,73.0,81,2554.35
GHM00065439,SUNYANI,2020-11-30,2020,11,30,335,0.0,90.0,70.0,78,2546.33
GHM00065472,KOTOKA INTERNATIONAL,2020-11-30,2020,11,30,335,0.0,90.0,71.0,83,2546.33
GHM00065442,KUMASI,2020-11-30,2020,11,30,335,0.0,89.5,72.0,82,2546.33
GHM00065432,WENCHI,2020-11-30,2020,11,30,335,0.0,89.0,74.5,75,2546.33
GHM00065445,SEFWI BEKWAI,2020-11-30,2020,11,30,335,0.0,93.0,77.0,82,2546.33
GHM00065459,KOFORIDUA,2020-11-30,2020,11,30,335,0.01,93.0,73.0,80,2546.33
GHM00065465,AXIM,2020-11-30,2020,11,30,335,0.0,88.0,75.0,81,2546.33
GHM00065467,TAKORADI,2020-11-30,2020,11,30,335,0.0,88.0,75.0,83,2546.33
GHM00065442,KUMASI,2020-12-01,2020,12,1,336,0.0,92.0,76.0,82,2519.16
GHM00065439,SUNYANI,2020-12-01,2020,12,1,336,0.0,92.0,73.0,82,2519.16
GHM00065472,KOTOKA INTERNATIONAL,2020-12-01,2020,12,1,336,0.0,90.0,79.0,84,2519.16
GHM00065459,KOFORIDUA,2020-12-01,2020,12,1,336,0.0,92.0,75.0,83,2519.16
GHM00065445,SEFWI BEKWAI,2020-12-01,2020,12,1,336,0.0,93.0,75.5,82,2519.16
GHM00065465,AXIM,2020-12-01,2020,12,1,336,0.0,89.0,76.0,83,2519.16
GHM00065432,WENCHI,2020-12-01,2020,12,1,336,0.0,92.0,74.0,83,2519.16
GHM00065453,HO,2020-12-01,2020,12,1,336,0.0,94.0,75.0,83,2519.16
GHM00065467,TAKORADI,2020-12-01,2020,12,1,336,0.0,89.0,77.0,85,2519.16
GHM00065442,KUMASI,2020-12-02,2020,12,2,337,0.0,95.0,76.5,84,2475.45
GHM00065453,HO,2020-12-02,2020,12,2,337,0.0,94.0,76.0,84,2475.45
GHM00065439,SUNYANI,2020-12-02,2020,12,2,337,0.0,91.0,74.0,82,2475.45
GHM00065459,KOFORIDUA,2020-12-02,2020,12,2,337,0.0,92.0,73.0,83,2475.45
GHM00065467,TAKORADI,2020-12-02,2020,12,2,337,0.0,89.0,75.0,84,2475.45
GHM00065445,SEFWI BEKWAI,2020-12-02,2020,12,2,337,0.0,93.0,77.0,85,2475.45
GHM00065472,KOTOKA INTERNATIONAL,2020-12-02,2020,12,2,337,0.0,90.0,77.0,84,2475.45
GHM00065432,WENCHI,2020-12-02,2020,12,2,337,0.0,91.0,75.0,83,2475.45
GHM00065465,AXIM,2020-12-02,2020,12,2,337,0.0,88.0,81.0,84,2475.45
GHM00065442,KUMASI,2020-12-03,2020,12,3,338,0.0,91.5,79.66666666666667,86,2481.97
GHM00065445,SEFWI BEKWAI,2020-12-03,2020,12,3,338,0.0,95.0,78.33333333333333,84,2481.97
GHM00065467,TAKORADI,2020-12-03,2020,12,3,338,0.0,88.0,77.0,84,2481.97
GHM00065459,KOFORIDUA,2020-12-03,2020,12,3,338,0.0,93.0,72.0,83,2481.97
GHM00065439,SUNYANI,2020-12-03,2020,12,3,338,0.0,91.0,74.0,82,2481.97
GHM00065472,KOTOKA INTERNATIONAL,2020-12-03,2020,12,3,338,0.0,91.0,78.0,83,2481.97
GHM00065432,WENCHI,2020-12-03,2020,12,3,338,0.0,92.0,74.0,85,2481.97
GHM00065465,AXIM,2020-12-03,2020,12,3,338,0.0,89.0,81.0,83,2481.97
GHM00065453,HO,2020-12-04,2020,12,4,339,0.0,97.0,74.0,90,2479.59
GHM00065472,KOTOKA INTERNATIONAL,2020-12-04,2020,12,4,339,0.0,92.0,75.5,84,2479.59
GHM00065442,KUMASI,2020-12-04,2020,12,4,339,0.0,94.0,77.0,86,2479.59
GHM00065432,WENCHI,2020-12-04,2020,12,4,339,0.0,91.0,72.0,82,2479.59
GHM00065465,AXIM,2020-12-04,2020,12,4,339,0.0,89.0,81.0,84,2479.59
GHM00065467,TAKORADI,2020-12-04,2020,12,4,339,0.0,89.0,76.0,85,2479.59
GHM00065459,KOFORIDUA,2020-12-04,2020,12,4,339,0.0,94.0,74.0,83,2479.59
GHM00065439,SUNYANI,2020-12-04,2020,12,4,339,0.0,91.0,73.0,81,2479.59
GHM00065445,SEFWI BEKWAI,2020-12-04,2020,12,4,339,0.0,94.0,78.0,85,2479.59
GHM00065432,WENCHI,2020-12-07,2020,12,7,342,0.0,93.0,77.33333333333333,82,2459.81
GHM00065442,KUMASI,2020-12-07,2020,12,7,342,0.0,93.0,76.66666666666667,82,2459.81
GHM00065453,HO,2020-12-07,2020,12,7,342,0.0,93.66666666666667,76.0,82,2459.81
GHM00065465,AXIM,2020-12-07,2020,12,7,342,0.0,94.33333333333333,79.0,84,2459.81
GHM00065445,SEFWI BEKWAI,2020-12-07,2020,12,7,342,0.0,95.0,77.5,83,2459.81
GHM00065467,TAKORADI,2020-12-07,2020,12,7,342,0.0,88.0,76.0,82,2459.81
GHM00065459,KOFORIDUA,2020-12-07,2020,12,7,342,0.0,92.0,74.0,81,2459.81
GHM00065439,SUNYANI,2020-12-07,2020,12,7,342,0.24,89.0,72.0,79,2459.81
GHM00065472,KOTOKA INTERNATIONAL,2020-12-07,2020,12,7,342,0.0,90.0,78.0,84,2459.81
GHM00065439,SUNYANI,2020-12-08,2020,12,8,343,0.0,88.0,73.0,78,2419.28
GHM00065472,KOTOKA INTERNATIONAL,2020-12-08,2020,12,8,343,0.0,89.0,77.0,82,2419.28
GHM00065442,KUMASI,2020-12-08,2020,12,8,343,0.0,87.0,75.5,79,2419.28
GHM00065453,HO,2020-12-08,2020,12,8,343,0.0,88.5,74.0,82,2419.28
GHM00065432,WENCHI,2020-12-08,2020,12,8,343,0.0,90.0,71.0,81,2419.28
GHM00065445,SEFWI BEKWAI,2020-12-08,2020,12,8,343,0.39,90.0,73.0,80,2419.28
GHM00065467,TAKORADI,2020-12-08,2020,12,8,343,0.12,87.0,73.0,80,2419.28
GHM00065459,KOFORIDUA,2020-12-08,2020,12,8,343,0.0,90.0,71.0,80,2419.28
GHM00065465,AXIM,2020-12-09,2020,12,9,344,0.0,89.77777777777777,76.0,83,2391.55
GHM00065467,TAKORADI,2020-12-09,2020,12,9,344,0.0,89.55555555555556,77.0,83,2391.55
GHM00065445,SEFWI BEKWAI,2020-12-09,2020,12,9,344,0.0,89.33333333333333,72.0,80,2391.55
GHM00065439,SUNYANI,2020-12-09,2020,12,9,344,0.39,89.11111111111111,69.0,79,2391.55
GHM00065459,KOFORIDUA,2020-12-09,2020,12,9,344,0.0,88.88888888888889,73.0,81,2391.55
GHM00065442,KUMASI,2020-12-09,2020,12,9,344,0.28,88.66666666666667,70.0,78,2391.55
GHM00065472,KOTOKA INTERNATIONAL,2020-12-09,2020,12,9,344,0.0,88.44444444444444,77.0,83,2391.55
GHM00065453,HO,2020-12-09,2020,12,9,344,0.0,88.22222222222223,74.5,87,2391.55
GHM00065439,SUNYANI,2020-12-10,2020,12,10,345,0.0,88.0,72.0,78,2392.46
GHM00065459,KOFORIDUA,2020-12-10,2020,12,10,345,0.0,91.0,74.0,78,2392.46
GHM00065467,TAKORADI,2020-12-10,2020,12,10,345,0.0,89.0,76.0,84,2392.46
GHM00065445,SEFWI BEKWAI,2020-12-10,2020,12,10,345,0.0,93.0,73.0,81,2392.46
GHM00065465,AXIM,2020-12-10,2020,12,10,345,0.0,87.0,77.0,81,2392.46
GHM00065442,KUMASI,2020-12-10,2020,12,10,345,0.0,92.0,74.0,83,2392.46
GHM00065472,KOTOKA INTERNATIONAL,2020-12-10,2020,12,10,345,0.0,90.0,77.0,83,2392.46
GHM00065453,HO,2020-12-10,2020,12,10,345,0.0,95.0,74.5,83,2392.46
GHM00065459,KOFORIDUA,2020-12-11,2020,12,11,346,0.0,91.0,72.0,80,2431.69
GHM00065472,KOTOKA INTERNATIONAL,2020-12-11,2020,12,11,346,0.0,90.0,77.0,83,2431.69
GHM00065442,KUMASI,2020-12-11,2020,12,11,346,0.0,92.0,73.0,82,2431.69
GHM00065432,WENCHI,2020-12-11,2020,12,11,346,0.0,91.0,75.5,79,2431.69
GHM00065465,AXIM,2020-12-11,2020,12,11,346,0.0,89.0,78.0,83,2431.69
GHM00065445,SEFWI BEKWAI,2020-12-11,2020,12,11,346,0.0,93.0,77.0,84,2431.69
GHM00065467,TAKORADI,2020-12-11,2020,12,11,346,0.0,88.0,76.0,83,2431.69
GHM00065439,SUNYANI,2020-12-11,2020,12,11,346,0.0,89.0,72.0,80,2431.69
GHM00065472,KOTOKA INTERNATIONAL,2020-12-14,2020,12,14,349,0.0,91.0,73.0,83,2408.27
GHM00065442,KUMASI,2020-12-14,2020,12,14,349,0.0,91.0,74.0,82,2408.27
GHM00065453,HO,2020-12-14,2020,12,14,349,0.0,92.0,74.5,82,2408.27
GHM00065445,SEFWI BEKWAI,2020-12-14,2020,12,14,349,0.0,93.0,75.0,85,2408.27
GHM00065467,TAKORADI,2020-12-14,2020,12,14,349,0.0,89.0,77.0,83,2408.27
GHM00065439,SUNYANI,2020-12-14,2020,12,14,349,0.0,90.0,73.0,80,2408.27
GHM00065459,KOFORIDUA,2020-12-14,2020,12,14,349,0.08,93.0,73.0,80,2408.27
GHM00065465,AXIM,2020-12-15,2020,12,15,350,0.0,88.0,75.0,83,2376.94
GHM00065472,KOTOKA INTERNATIONAL,2020-12-15,2020,12,15,350,0.0,92.0,74.5,83,2376.94
GHM00065442,KUMASI,2020-12-15,2020,12,15,350,0.0,91.33333333333333,74.0,79,2376.94
GHM00065453,HO,2020-12-15,2020,12,15,350,0.55,90.66666666666667,74.0,80,2376.94
GHM00065432,WENCHI,2020-12-15,2020,12,15,350,0.02,90.0,72.0,83,2376.94
GHM00065445,SEFWI BEKWAI,2020-12-15,2020,12,15,350,0.0,90.0,74.0,82,2376.94
GHM00065467,TAKORADI,2020-12-15,2020,12,15,350,0.0,90.0,77.0,84,2376.94
GHM00065459,KOFORIDUA,2020-12-15,2020,12,15,350,0.0,90.0,73.0,81,2376.94
GHM00065439,SUNYANI,2020-12-15,2020,12,15,350,0.0,90.0,71.0,83,2376.94
GHM00065445,SEFWI BEKWAI,2020-12-16,2020,12,16,351,0.0,93.0,72.0,82,2354.16
GHM00065439,SUNYANI,2020-12-16,2020,12,16,351,0.0,91.5,71.0,78,2354.16
GHM00065459,KOFORIDUA,2020-12-16,2020,12,16,351,0.0,90.0,72.0,78,2354.16
GHM00065467,TAKORADI,2020-12-16,2020,12,16,351,0.0,88.0,74.5,83,2354.16
GHM00065472,KOTOKA INTERNATIONAL,2020-12-16,2020,12,16,351,0.0,90.0,77.0,83,2354.16
GHM00065432,WENCHI,2020-12-16,2020,12,16,351,0.0,87.0,73.0,78,2354.16
GHM00065442,KUMASI,2020-12-16,2020,12,16,351,0.0,90.0,72.0,80,2354.16
GHM00065465,AXIM,2020-12-16,2020,12,16,351,0.12,88.0,71.5,84,2354.16
GHM00065439,SUNYANI,2020-12-17,2020,12,17,352,0.0,91.0,71.0,80,2388.75
GHM00065467,TAKORADI,2020-12-17,2020,12,17,352,0.0,88.0,76.0,82,2388.75
GHM00065459,KOFORIDUA,2020-12-17,2020,12,17,352,0.0,91.0,73.0,81,2388.75
GHM00065465,AXIM,2020-12-17,2020,12,17,352,0.0,87.0,76.0,82,2388.75
GHM00065445,SEFWI BEKWAI,2020-12-17,2020,12,17,352,0.24,90.0,73.0,82,2388.75
GHM00065453,HO,2020-12-17,2020,12,17,352,0.0,94.0,73.0,87,2388.75
GHM00065442,KUMASI,2020-12-17,2020,12,17,352,0.0,90.0,73.0,80,2388.75
GHM00065472,KOTOKA INTERNATIONAL,2020-12-17,2020,12,17,352,0.0,90.0,72.0,83,2388.75
GHM00065432,WENCHI,2020-12-17,2020,12,17,352,0.0,91.0,71.0,83,2388.75
GHM00065439,SUNYANI,2020-12-18,2020,12,18,353,0.0,90.875,74.0,78,2353.03
GHM00065459,KOFORIDUA,2020-12-18,2020,12,18,353,0.0,90.75,74.0,81,2353.03
GHM00065467,TAKORADI,2020-12-18,2020,12,18,353,0.0,90.625,74.0,81,2353.03
GHM00065442,KUMASI,2020-12-18,2020,12,18,353,0.0,90.5,75.0,81,2353.03
GHM00065465,AXIM,2020-12-18,2020,12,18,353,0.08,90.375,76.0,81,2353.03
GHM00065472,KOTOKA INTERNATIONAL,2020-12-18,2020,12,18,353,0.0,90.25,77.0,82,2353.03
GHM00065445,SEFWI BEKWAI,2020-12-18,2020,12,18,353,0.0,90.125,77.0,84,2353.03
GHM00065439,SUNYANI,2020-12-21,2020,12,21,356,0.0,90.0,72.0,82,2377.2
GHM00065459,KOFORIDUA,2020-12-21,2020,12,21,356,0.31,91.0,72.0,79,2377.2
GHM00065445,SEFWI BEKWAI,2020-12-21,2020,12,21,356,0.0,89.5,77.0,83,2377.2
GHM00065467,TAKORADI,2020-12-21,2020,12,21,356,0.0,88.0,76.0,83,2377.2
GHM00065432,WENCHI,2020-12-21,2020,12,21,356,0.0,90.0,73.0,82,2377.2
GHM00065442,KUMASI,2020-12-21,2020,12,21,356,0.0,90.0,75.0,83,2377.2
GHM00065472,KOTOKA INTERNATIONAL,2020-12-21,2020,12,21,356,0.0,90.0,77.0,83,2377.2
GHM00065465,AXIM,2020-12-21,2020,12,21,356,0.04,88.0,77.0,82,2377.2
GHM00065445,SEFWI BEKWAI,2020-12-22,2020,12,22,357,0.0,91.0,77.0,83,2356.05
GHM00065472,KOTOKA INTERNATIONAL,2020-12-22,2020,12,22,357,0.0,92.0,77.0,83,2356.05
GHM00065453,HO,2020-12-22,2020,12,22,357,0.0,93.0,74.5,84,2356.05
GHM00065432,WENCHI,2020-12-22,2020,12,22,357,0.0,89.0,72.0,80,2356.05
GHM00065465,AXIM,2020-12-22,2020,12,22,357,0.02,88.0,79.0,83,2356.05
GHM00065459,KOFORIDUA,2020-12-22,2020,12,22,357,0.0,91.0,72.0,78,2356.05
GHM00065439,SUNYANI,2020-12-22,2020,12,22,357,0.0,89.0,73.0,79,2356.05
GHM00065472,KOTOKA INTERNATIONAL,2020-12-23,2020,12,23,358,0.0,92.0,72.5,83,2380.05
GHM00065442,KUMASI,2020-12-23,2020,12,23,358,0.31,90.0,72.0,81,2380.05
GHM00065465,AXIM,2020-12-23,2020,12,23,358,0.0,88.0,76.0,83,2380.05
GHM00065445,SEFWI BEKWAI,2020-12-23,2020,12,23,358,0.12,92.0,72.0,82,2380.05
GHM00065467,TAKORADI,2020-12-23,2020,12,23,358,0.0,88.0,77.0,84,2380.05
GHM00065459,KOFORIDUA,2020-12-23,2020,12,23,358,0.0,91.0,73.0,80,2380.05
GHM00065439,SUNYANI,2020-12-23,2020,12,23,358,0.0,90.0,72.0,82,2380.05
GHM00065459,KOFORIDUA,2020-12-24,2020,12,24,359,0.0,90.0,72.0,79,2385.85
GHM00065439,SUNYANI,2020-12-24,2020,12,24,359,0.0,91.0,72.0,82,2385.85
GHM00065467,TAKORADI,2020-12-24,2020,12,24,359,0.0,89.0,72.5,85,2385.85
GHM00065445,SEFWI BEKWAI,2020-12-24,2020,12,24,359,0.0,90.0,73.0,81,2385.85
GHM00065465,AXIM,2020-12-24,2020,12,24,359,0.0,89.0,77.0,83,2385.85
GHM00065442,KUMASI,2020-12-24,2020,12,24,359,0.0,90.0,74.0,82,2385.85
GHM00065453,HO,2020-12-24,2020,12,24,359,0.0,91.0,76.0,81,2385.85
GHM00065472,KOTOKA INTERNATIONAL,2020-12-24,2020,12,24,359,0.0,92.0,74.5,83,2385.85
GHM00065432,WENCHI,2020-12-24,2020,12,24,359,0.0,91.0,73.0,82,2385.85
GHM00065457,AKIM ODA,2020-12-28,2020,12,28,363,0.0,92.0,73.0,83,2355.17
GHM00065439,SUNYANI,2020-12-28,2020,12,28,363,0.0,89.0,73.0,80,2355.17
GHM00065459,KOFORIDUA,2020-12-28,2020,12,28,363,0.0,91.0,72.0,81,2355.17
GHM00065467,TAKORADI,2020-12-28,2020,12,28,363,0.0,89.0,76.0,84,2355.17
GHM00065445,SEFWI BEKWAI,2020-12-28,2020,12,28,363,0.0,92.0,74.0,84,2355.17
GHM00065453,HO,2020-12-28,2020,12,28,363,0.0,91.0,72.0,82,2355.17
GHM00065442,KUMASI,2020-12-28,2020,12,28,363,0.0,90.0,76.0,83,2355.17
GHM00065472,KOTOKA INTERNATIONAL,2020-12-28,2020,12,28,363,0.0,90.0,78.0,84,2355.17
GHM00065465,AXIM,2020-12-28,2020,12,28,363,0.0,89.0,80.0,84,2355.17
GHM00065432,WENCHI,2020-12-29,2020,12,29,364,0.0,93.0,67.0,85,2334.66
GHM00065472,KOTOKA INTERNATIONAL,2020-12-29,2020,12,29,364,0.0,91.0,78.0,84,2334.66
GHM00065465,AXIM,2020-12-29,2020,12,29,364,0.0,88.0,78.0,83,2334.66
GHM00065445,SEFWI BEKWAI,2020-12-29,2020,12,29,364,0.0,93.0,76.0,84,2334.66
GHM00065467,TAKORADI,2020-12-29,2020,12,29,364,0.0,91.5,76.0,80,2334.66
GHM00065457,AKIM ODA,2020-12-29,2020,12,29,364,0.0,90.0,71.0,81,2334.66
GHM00065439,SUNYANI,2020-12-29,2020,12,29,364,0.0,92.0,66.0,80,2334.66
GHM00065459,KOFORIDUA,2020-12-29,2020,12,29,364,0.0,91.0,74.0,82,2334.66
GHM00065453,HO,2020-12-29,2020,12,29,364,0.0,94.0,74.0,84,2334.66
GHM00065442,KUMASI,2020-12-29,2020,12,29,364,0.0,91.0,76.0,82,2334.66
GHM00065472,KOTOKA INTERNATIONAL,2020-12-30,2020,12,30,365,0.0,91.0,79.0,83,2412.99
GHM00065453,HO,2020-12-30,2020,12,30,365,0.0,95.0,79.5,87,2412.99
GHM00065465,AXIM,2020-12-30,2020,12,30,365,0.0,89.0,80.0,84,2412.99
GHM00065445,SEFWI BEKWAI,2020-12-30,2020,12,30,365,0.0,92.0,77.0,85,2412.99
GHM00065467,TAKORADI,2020-12-30,2020,12,30,365,0.0,88.0,76.0,83,2412.99
GHM00065459,KOFORIDUA,2020-12-30,2020,12,30,365,0.0,92.0,76.0,83,2412.99
GHM00065439,SUNYANI,2020-12-30,2020,12,30,365,0.0,95.0,66.0,81,2412.99
GHM00065442,KUMASI,2020-12-30,2020,12,30,365,0.0,94.0,75.0,83,2412.99
GHM00065445,SEFWI BEKWAI,2020-12-31,2020,12,31,366,0.0,93.0,79.0,86,2424.35
GHM00065472,KOTOKA INTERNATIONAL,2020-12-31,2020,12,31,366,0.0,90.0,79.0,84,2424.35
GHM00065467,TAKORADI,2020-12-31,2020,12,31,366,0.0,89.0,76.0,83,2424.35
GHM00065459,KOFORIDUA,2020-12-31,2020,12,31,366,0.0,92.0,72.0,83,2424.35
GHM00065439,SUNYANI,2020-12-31,2020,12,31,366,0.0,93.0,71.0,83,2424.35
GHM00065442,KUMASI,2020-12-31,2020,12,31,366,0.0,92.0,72.5,84,2424.35
GHM00065453,HO,2020-12-31,2020,12,31,366,0.0,96.0,74.0,83,2424.35
GHM00065472,KOTOKA INTERNATIONAL,2021-01-04,2021,1,4,4,0.0,91.0,79.0,84,2394.8
GHM00065442,KUMASI,2021-01-04,2021,1,4,4,0.0,89.0,78.0,81,2394.8
GHM00065453,HO,2021-01-04,2021,1,4,4,0.0,88.5,77.0,88,2394.8
GHM00065465,AXIM,2021-01-04,2021,1,4,4,0.0,88.0,76.0,84,2394.8
GHM00065445,SEFWI BEKWAI,2021-01-04,2021,1,4,4,0.0,95.0,75.0,82,2394.8
GHM00065467,TAKORADI,2021-01-04,2021,1,4,4,0.0,89.0,75.0,81,2394.8
GHM00065459,KOFORIDUA,2021-01-04,2021,1,4,4,0.0,93.0,75.0,83,2394.8
GHM00065439,SUNYANI,2021-01-04,2021,1,4,4,0.31,94.0,70.0,80,2394.8
GHM00065453,HO,2021-01-05,2021,1,5,5,0.63,95.0,75.0,84,2370.61
GHM00065445,SEFWI BEKWAI,2021-01-05,2021,1,5,5,0.04,95.0,72.0,83,2370.61
GHM00065467,TAKORADI,2021-01-05,2021,1,5,5,0.0,90.0,76.0,84,2370.61
GHM00065459,KOFORIDUA,2021-01-05,2021,1,5,5,0.0,92.0,75.0,82,2370.61
GHM00065439,SUNYANI,2021-01-05,2021,1,5,5,0.0,90.0,71.0,80,2370.61
GHM00065442,KUMASI,2021-01-05,2021,1,5,5,0.0,88.0,74.0,83,2370.61
GHM00065472,KOTOKA INTERNATIONAL,2021-01-05,2021,1,5,5,0.0,92.0,77.0,84,2370.61
GHM00065472,KOTOKA INTERNATIONAL,2021-01-06,2021,1,6,6,0.0,91.0,79.0,83,2342.41
GHM00065432,WENCHI,2021-01-06,2021,1,6,6,0.0,93.0,73.0,82,2342.41
GHM00065445,SEFWI BEKWAI,2021-01-06,2021,1,6,6,0.0,93.0,74.0,82,2342.41
GHM00065467,TAKORADI,2021-01-06,2021,1,6,6,0.0,92.0,75.0,79,2342.41
GHM00065459,KOFORIDUA,2021-01-06,2021,1,6,6,0.2,91.0,72.0,74,2342.41
GHM00065439,SUNYANI,2021-01-06,2021,1,6,6,0.0,92.0,72.0,80,2342.41
GHM00065459,KOFORIDUA,2021-01-07,2021,1,7,7,0.24,90.0,72.0,81,2379.76
GHM00065472,KOTOKA INTERNATIONAL,2021-01-07,2021,1,7,7,1.06,88.0,69.0,81,2379.76
GHM00065453,HO,2021-01-07,2021,1,7,7,0.0,93.0,77.0,84,2379.76
GHM00065432,WENCHI,2021-01-07,2021,1,7,7,0.0,91.0,72.0,82,2379.76
GHM00065465,AXIM,2021-01-07,2021,1,7,7,0.0,80.0,72.0,76,2379.76
GHM00065445,SEFWI BEKWAI,2021-01-07,2021,1,7,7,0.0,88.0,72.0,80,2379.76
GHM00065467,TAKORADI,2021-01-07,2021,1,7,7,0.03,83.0,72.0,78,2379.76
GHM00065439,SUNYANI,2021-01-07,2021,1,7,7,0.0,92.0,74.0,83,2379.76
GHM00065445,SEFWI BEKWAI,2021-01-08,2021,1,8,8,0.0,93.0,74.0,82,2356.44
GHM00065439,SUNYANI,2021-01-08,2021,1,8,8,0.0,94.0,71.0,84,2356.44
GHM00065459,KOFORIDUA,2021-01-08,2021,1,8,8,0.0,92.0,72.0,83,2356.44
GHM00065467,TAKORADI,2021-01-08,2021,1,8,8,2.13,88.0,69.0,81,2356.44
GHM00065465,AXIM,2021-01-08,2021,1,8,8,0.0,90.33333333333333,74.0,82,2356.44
GHM00065442,KUMASI,2021-01-08,2021,1,8,8,0.0,92.66666666666667,73.0,81,2356.44
GHM00065453,HO,2021-01-08,2021,1,8,8,0.0,95.0,75.0,86,2356.44
GHM00065472,KOTOKA INTERNATIONAL,2021-01-08,2021,1,8,8,0.0,89.0,76.0,83,2356.44
GHM00065432,WENCHI,2021-01-08,2021,1,8,8,0.0,89.33333333333333,72.0,83,2356.44
GHM00065439,SUNYANI,2021-01-11,2021,1,11,11,0.0,89.66666666666667,75.0,82,2334.85
GHM00065467,TAKORADI,2021-01-11,2021,1,11,11,0.0,90.0,76.0,83,2334.85
GHM00065445,SEFWI BEKWAI,2021-01-11,2021,1,11,11,0.0,95.0,77.0,85,2334.85
GHM00065459,KOFORIDUA,2021-01-11,2021,1,11,11,0.0,95.0,74.0,79,2334.85
GHM00065432,WENCHI,2021-01-11,2021,1,11,11,0.0,93.0,76.0,81,2334.85
GHM00065472,KOTOKA INTERNATIONAL,2021-01-11,2021,1,11,11,0.0,91.0,77.5,83,2334.85
GHM00065465,AXIM,2021-01-11,2021,1,11,11,0.0,88.0,79.0,83,2334.85
GHM00065439,SUNYANI,2021-01-12,2021,1,12,12,1.46,90.0,70.0,82,2362.87
GHM00065467,TAKORADI,2021-01-12,2021,1,12,12,0.0,90.0,77.0,83,2362.87
GHM00065459,KOFORIDUA,2021-01-12,2021,1,12,12,0.0,94.0,72.0,82,2362.87
GHM00065445,SEFWI BEKWAI,2021-01-12,2021,1,12,12,0.24,93.0,71.0,81,2362.87
GHM00065457,AKIM ODA,2021-01-12,2021,1,12,12,0.0,94.0,71.5,85,2362.87
