date,precipitation,avg_temp,max_temp,min_temp,year_month
2019-07-23,0.042,79.0,84.625,73.5,2019-07
2019-07-24,0.0,79.5,85.11111,,2019-07
2019-07-25,0.04,78.8,85.875,73.5,2019-07
2019-07-26,0.155,78.2,85.125,74.625,2019-07
2019-07-27,0.4625,79.4,85.6,74.4,2019-07
2019-07-28,0.184,78.4,,73.875,2019-07
2019-07-29,0.14571,78.77778,,74.375,2019-07
2019-07-30,0.0,78.1,82.75,,2019-07
2019-07-31,0.1275,78.1,84.2,72.77778,2019-07
2019-08-01,0.02,78.125,84.83333,72.875,2019-08
2019-08-02,0.072,77.3,81.85714,73.25,2019-08
2019-08-03,0.23143,77.6,83.5,71.0,2019-08
2019-08-04,0.0,77.5,84.4,72.2,2019-08
2019-08-05,,78.0,85.66667,,2019-08
2019-08-06,0.0,77.7,83.55556,73.42857,2019-08
2019-08-07,0.118,77.4,83.5,72.375,2019-08
2019-08-08,0.17167,78.5,84.44444,72.625,2019-08
2019-08-09,0.05143,76.9,82.75,72.0,2019-08
2019-08-10,0.02857,77.5,85.1,72.14286,2019-08
2019-08-11,0.12667,78.2,86.22222,72.3,2019-08
2019-08-12,0.024,76.9,83.22222,71.1,2019-08
2019-08-13,0.0,76.1,82.14286,72.25,2019-08
2019-08-14,0.142,78.1,84.875,73.22222,2019-08
2019-08-15,0.016,78.9,86.55556,73.44444,2019-08
2019-08-16,0.02,79.2,87.16667,73.125,2019-08
2019-08-17,0.028,78.6,85.2,72.44444,2019-08
2019-08-18,0.004,79.6,86.85714,73.0,2019-08
2019-08-19,0.002,78.4,85.1,73.22222,2019-08
2019-08-20,0.0,78.2,84.5,73.44444,2019-08
2019-08-21,0.10667,78.2,84.28571,73.55556,2019-08
2019-08-22,0.06667,79.0,86.7,72.7,2019-08
2019-08-23,0.022,77.0,82.71429,72.88889,2019-08
2019-08-24,0.35,76.6,80.55556,72.88889,2019-08
2019-08-25,0.0,78.4,84.125,,2019-08
2019-08-26,0.0,78.66667,86.125,73.44444,2019-08
2019-08-27,0.0,78.7,86.125,73.22222,2019-08
2019-08-28,0.0,78.1,,73.28571,2019-08
2019-08-29,0.14333,78.6,86.22222,72.875,2019-08
2019-08-30,0.01667,79.1,,73.88889,2019-08
2019-08-31,0.12,79.5,87.125,74.14286,2019-08
2019-09-01,0.30625,76.2,82.0,74.4,2019-09
2019-09-02,0.51833,76.44444,,71.375,2019-09
2019-09-03,0.20222,79.1,87.0,73.22222,2019-09
2019-09-04,0.0,79.44444,86.71429,,2019-09
2019-09-05,0.09,79.0,85.44444,74.16667,2019-09
2019-09-06,0.01,78.88889,87.0,73.83333,2019-09
2019-09-07,0.86333,77.875,,73.42857,2019-09
2019-09-08,0.68875,76.375,82.16667,72.33333,2019-09
2019-09-09,0.29222,77.22222,85.75,72.55556,2019-09
2019-09-10,0.07125,78.25,86.14286,74.16667,2019-09
2019-09-11,0.01,79.5,,73.77778,2019-09
2019-09-12,0.0,79.44444,86.11111,,2019-09
2019-09-13,0.85,77.88889,86.375,74.44444,2019-09
2019-09-14,0.0,78.44444,,,2019-09
2019-09-15,0.38143,79.8,86.77778,73.0,2019-09
2019-09-16,0.03571,80.2,87.11111,74.66667,2019-09
2019-09-17,0.0,80.0,,74.42857,2019-09
2019-09-18,0.0,78.44444,87.0,,2019-09
2019-09-19,,77.25,,,2019-09
2019-09-20,0.354,79.5,,74.625,2019-09
2019-09-21,0.0,80.9,,,2019-09
2019-09-22,0.43375,79.6,,73.875,2019-09
2019-09-23,0.09714,79.1,87.25,74.28571,2019-09
2019-09-24,0.67,79.88889,,73.25,2019-09
2019-09-25,0.02,80.9,88.11111,74.71429,2019-09
2019-09-26,0.09,81.0,88.0,74.6,2019-09
2019-09-27,0.005,78.7,85.8,75.0,2019-09
2019-09-28,0.2,77.0,86.0,72.0,2019-09
2019-09-29,0.0,80.125,88.28571,74.71429,2019-09
2019-09-30,0.01667,78.2,85.625,72.5,2019-09
2019-10-01,0.18333,77.9,86.85714,70.5,2019-10
2019-10-02,0.0,78.66667,,,2019-10
2019-10-03,0.19429,77.9,87.57143,74.42857,2019-10
2019-10-04,0.25,78.9,,73.22222,2019-10
2019-10-05,0.57125,77.5,85.0,73.33333,2019-10
2019-10-06,0.15,79.11111,88.0,73.875,2019-10
2019-10-07,0.24111,79.6,,73.88889,2019-10
2019-10-08,0.29444,78.6,84.0,73.875,2019-10
2019-10-09,0.0,79.5,86.33333,,2019-10
2019-10-10,0.14857,80.5,87.75,74.0,2019-10
2019-10-11,0.37143,79.5,86.625,74.85714,2019-10
2019-10-12,0.71375,77.7,,74.0,2019-10
2019-10-13,1.127,78.3,85.75,72.88889,2019-10
2019-10-14,0.0,79.6,87.4,,2019-10
2019-10-15,,80.1,88.375,,2019-10
2019-10-16,,80.5,88.625,74.33333,2019-10
2019-10-17,0.16,81.4,,74.66667,2019-10
2019-10-18,0.13,79.4,,75.0,2019-10
2019-10-19,0.0,78.9,87.28571,,2019-10
2019-10-20,0.56429,78.6,,72.0,2019-10
2019-10-21,0.91125,80.1,88.42857,73.11111,2019-10
2019-10-22,0.315,80.0,,73.6,2019-10
2019-10-23,0.08333,79.0,86.85714,74.85714,2019-10
2019-10-24,0.262,79.9,89.16667,73.55556,2019-10
2019-10-25,0.7225,80.0,89.14286,72.71429,2019-10
2019-10-26,0.69875,79.4,87.57143,71.77778,2019-10
2019-10-27,0.22286,80.2,,73.625,2019-10
2019-10-28,0.54444,78.8,87.8,73.2,2019-10
2019-10-29,0.0,80.1,,,2019-10
2019-10-30,0.02667,79.0,,73.83333,2019-10
2019-10-31,0.0,81.7,89.44444,,2019-10
2019-11-01,0.04,82.2,90.14286,73.8,2019-11
2019-11-02,0.426,79.8,89.5,73.125,2019-11
2019-11-03,0.0,81.1,,,2019-11
2019-11-04,,82.55556,90.16667,,2019-11
2019-11-05,0.15,81.0,,74.5,2019-11
2019-11-06,0.354,81.8,,74.71429,2019-11
2019-11-07,0.2025,79.9,,74.66667,2019-11
2019-11-08,0.05333,82.6,90.75,74.55556,2019-11
2019-11-09,0.0,83.5,,74.33333,2019-11
2019-11-10,0.5,81.7,,75.625,2019-11
2019-11-11,0.5,81.1,,73.33333,2019-11
2019-11-12,0.0,81.9,92.16667,,2019-11
2019-11-13,0.038,82.6,,73.9,2019-11
2019-11-14,0.174,80.0,87.88889,73.75,2019-11
2019-11-15,0.38167,82.2,91.66667,73.0,2019-11
2019-11-16,0.03,82.6,90.625,74.75,2019-11
2019-11-17,0.08,81.3,91.44444,75.77778,2019-11
2019-11-18,0.08667,83.5,92.44444,75.33333,2019-11
2019-11-19,0.01,83.8,92.7,74.6,2019-11
2019-11-20,0.0,83.8,91.7,76.0,2019-11
2019-11-21,,81.625,84.33333,,2019-11
2019-11-22,,81.28571,91.4,72.5,2019-11
2019-11-23,,84.375,92.57143,,2019-11
2019-11-24,0.63,84.125,91.625,75.85714,2019-11
2019-11-25,0.0,84.44444,91.42857,75.83333,2019-11
2019-11-26,,83.0,,75.0,2019-11
2019-11-27,,80.66667,,76.33333,2019-11
2019-11-28,0.374,81.9,92.22222,73.5,2019-11
2019-11-29,0.07,83.71429,93.0,73.6,2019-11
2019-11-30,0.16,83.66667,93.375,74.5,2019-11
2019-12-01,0.0,83.5,,75.0,2019-12
2019-12-02,0.12,82.88889,92.66667,76.28571,2019-12
2019-12-03,,84.14286,92.83333,76.33333,2019-12
2019-12-04,,83.5,91.85714,74.6,2019-12
2019-12-05,0.04,81.55556,92.5,74.625,2019-12
2019-12-06,0.63,81.55556,,74.375,2019-12
2019-12-07,0.01667,79.375,90.5,73.6,2019-12
2019-12-08,0.49667,82.33333,91.14286,74.125,2019-12
2019-12-09,0.02,83.3,92.3,74.28571,2019-12
2019-12-10,0.05333,82.77778,92.5,75.85714,2019-12
2019-12-11,0.81333,81.55556,,75.11111,2019-12
2019-12-12,0.56667,81.88889,91.0,75.42857,2019-12
2019-12-13,0.04,82.22222,91.14286,74.5,2019-12
2019-12-14,0.0,83.7,91.77778,73.5,2019-12
2019-12-15,0.04,82.875,,74.42857,2019-12
2019-12-16,0.0,82.75,,75.0,2019-12
2019-12-17,,83.33333,91.16667,75.66667,2019-12
2019-12-18,,79.4,,74.6,2019-12
2019-12-21,,84.5,91.5,,2019-12
2019-12-22,,83.0,93.33333,76.1,2019-12
2019-12-23,,82.88889,93.85714,73.11111,2019-12
2019-12-24,,84.0,94.66667,71.6,2019-12
2019-12-25,,83.625,93.83333,66.25,2019-12
2019-12-26,,84.25,94.0,73.0,2019-12
2019-12-27,,83.28571,92.71429,74.16667,2019-12
2019-12-28,,82.25,91.66667,74.0,2019-12
2019-12-29,,83.8,95.16667,73.66667,2019-12
2019-12-30,,84.0,94.0,74.5,2019-12
2019-12-31,,82.8,93.3,74.0,2019-12
2020-01-01,0.47,81.22222,92.85714,71.0,2020-01
2020-01-02,,79.55556,91.5,68.25,2020-01
2020-01-03,,78.33333,90.42857,66.25,2020-01
2020-01-04,,77.8,91.875,62.8,2020-01
2020-01-05,,78.6,90.7,66.77778,2020-01
2020-01-06,,77.66667,91.0,68.22222,2020-01
2020-01-07,,80.7,93.16667,70.5,2020-01
2020-01-08,,84.11111,94.125,71.75,2020-01
2020-01-09,,84.5,94.14286,68.6,2020-01
2020-01-10,,84.375,93.125,76.0,2020-01
2020-01-11,,82.55556,,77.0,2020-01
2020-01-12,0.18,83.25,94.875,74.0,2020-01
2020-01-13,0.0,86.5,,,2020-01
2020-01-14,0.16,84.22222,92.16667,74.0,2020-01
2020-01-15,0.2,83.55556,,73.25,2020-01
2020-01-16,0.0,83.1,95.66667,70.75,2020-01
2020-01-17,,83.8,93.83333,73.8,2020-01
2020-01-18,,84.66667,94.0,76.25,2020-01
2020-01-19,,84.4,93.11111,,2020-01
2020-01-20,0.08,83.1,94.4,75.42857,2020-01
2020-01-21,0.14,84.875,94.57143,77.16667,2020-01
2020-01-22,0.0,84.5,93.66667,77.22222,2020-01
2020-01-23,,85.7,95.875,75.5,2020-01
2020-01-24,,85.0,94.57143,77.0,2020-01
2020-01-25,,82.3,96.22222,73.44444,2020-01
2020-01-26,,81.7,95.33333,71.1,2020-01
2020-01-27,,82.22222,92.4,72.42857,2020-01
2020-01-28,,82.8,92.16667,73.28571,2020-01
2020-01-29,,84.77778,94.57143,75.5,2020-01
2020-01-30,,85.11111,96.33333,73.28571,2020-01
2020-01-31,,84.44444,96.16667,73.5,2020-01
2020-02-01,,84.88889,95.77778,75.66667,2020-02
2020-02-02,,85.33333,97.42857,75.375,2020-02
2020-02-03,,83.0,95.28571,72.16667,2020-02
2020-02-04,,86.0,96.6,,2020-02
2020-02-05,,84.0,94.33333,73.33333,2020-02
2020-02-06,,86.5,94.0,,2020-02
2020-02-07,,86.0,97.0,74.2,2020-02
2020-02-08,,86.5,97.5,72.75,2020-02
2020-02-09,,84.22222,94.16667,74.0,2020-02
2020-02-10,,83.88889,91.25,78.11111,2020-02
2020-02-11,,86.22222,94.33333,77.75,2020-02
2020-02-12,,86.28571,96.25,77.25,2020-02
2020-02-13,,84.66667,95.66667,75.0,2020-02
2020-02-14,,83.88889,95.14286,75.0,2020-02
2020-02-15,,85.44444,97.0,73.5,2020-02
2020-02-16,,85.11111,97.4,74.875,2020-02
2020-02-17,,86.8,96.2,75.8,2020-02
2020-02-18,,87.0,96.33333,79.5,2020-02
2020-02-19,,86.0,96.0,78.14286,2020-02
2020-02-20,,86.0,96.55556,78.2,2020-02
2020-02-21,,87.9,97.88889,78.42857,2020-02
2020-02-22,,83.0,,,2020-02
2020-02-23,,90.0,,,2020-02
2020-02-24,,87.8,96.14286,79.77778,2020-02
2020-02-25,,87.5,,,2020-02
2020-02-27,,85.0,93.0,,2020-02
2020-02-28,,87.8,97.8,79.71429,2020-02
2020-02-29,,88.2,99.66667,78.0,2020-02
2020-03-01,0.0,88.4,98.0,80.33333,2020-03
2020-03-02,,87.875,96.4,80.66667,2020-03
2020-03-03,0.295,82.25,94.2,77.5,2020-03
2020-03-04,0.4425,85.0,94.75,73.875,2020-03
2020-03-05,0.0,86.125,,,2020-03
2020-03-06,0.668,83.3,93.0,73.42857,2020-03
2020-03-07,0.0,83.3,95.0,,2020-03
2020-03-08,0.5325,86.55556,96.0,76.16667,2020-03
2020-03-09,0.05333,84.3,92.875,79.5,2020-03
2020-03-10,0.11667,85.2,94.625,76.71429,2020-03
2020-03-11,0.568,82.8,94.75,75.0,2020-03
2020-03-12,0.10375,85.0,95.125,76.11111,2020-03
2020-03-13,0.0,86.77778,95.25,,2020-03
2020-03-14,,82.22222,92.14286,,2020-03
2020-03-15,0.82667,83.8,94.0,74.88889,2020-03
2020-03-16,0.0,84.9,95.22222,75.875,2020-03
2020-03-17,,84.8,93.88889,78.5,2020-03
2020-03-18,0.51,86.0,94.33333,77.71429,2020-03
2020-03-19,0.0,85.3,93.22222,79.125,2020-03
2020-03-20,,85.88889,94.25,78.33333,2020-03
2020-03-21,0.08,84.75,94.125,78.42857,2020-03
2020-03-22,0.08,84.55556,93.0,77.5,2020-03
2020-03-23,0.02,82.8,88.0,76.33333,2020-03
2020-03-24,0.91,78.85714,83.16667,74.0,2020-03
2020-03-25,1.112,82.6,90.8,72.28571,2020-03
2020-03-26,0.0,82.44444,92.57143,74.875,2020-03
2020-03-27,,84.5,92.85714,76.14286,2020-03
2020-03-28,,84.625,93.75,73.5,2020-03
2020-03-29,1.38,84.5,94.5,76.375,2020-03
2020-03-30,0.0,86.6,93.125,,2020-03
2020-03-31,0.01,84.55556,92.375,78.71429,2020-03
2020-04-01,0.35,79.0,86.5,75.0,2020-04
2020-04-02,0.53,80.25,,72.0,2020-04
2020-04-03,0.0,84.3,92.8,76.88889,2020-04
2020-04-04,,83.0,,76.0,2020-04
2020-04-05,0.06,85.25,97.125,75.71429,2020-04
2020-04-06,0.0,84.0,91.66667,77.33333,2020-04
2020-04-07,0.24,85.5,94.0,76.5,2020-04
2020-04-08,0.39,84.4,93.25,78.75,2020-04
2020-04-09,0.37667,83.0,93.14286,76.0,2020-04
2020-04-10,0.265,82.8,91.2,75.85714,2020-04
2020-04-11,0.0,83.55556,94.0,75.6,2020-04
2020-04-12,0.64333,83.125,93.42857,73.6,2020-04
2020-04-13,0.73,84.3,93.6,75.11111,2020-04
2020-04-14,0.0,86.375,93.33333,,2020-04
2020-04-15,,86.0,94.83333,,2020-04
2020-04-16,0.27,85.625,,76.6,2020-04
2020-04-17,0.162,83.33333,90.0,77.2,2020-04
2020-04-18,0.07,84.2,,77.5,2020-04
2020-04-19,0.25,85.0,92.625,77.75,2020-04
2020-04-20,0.11,83.9,92.83333,76.66667,2020-04
2020-04-21,0.0,84.1,93.33333,,2020-04
2020-04-22,0.01,81.33333,89.875,76.0,2020-04
2020-04-23,0.0,83.0,90.88889,73.375,2020-04
2020-04-24,,83.66667,92.25,75.22222,2020-04
2020-04-25,0.03,83.0,92.66667,77.33333,2020-04
2020-04-26,0.0,77.4,82.5,,2020-04
2020-04-27,3.07,82.77778,90.66667,71.75,2020-04
2020-04-28,0.0,83.57143,91.57143,74.57143,2020-04
2020-04-29,,83.88889,92.125,76.28571,2020-04
2020-04-30,0.31,83.85714,91.4,75.25,2020-04
2020-05-01,0.0,85.375,92.57143,,2020-05
2020-05-02,,87.0,93.875,77.4,2020-05
2020-05-03,0.16,82.4,92.33333,76.25,2020-05
2020-05-04,0.0,82.77778,90.0,,2020-05
2020-05-05,0.04,84.88889,93.57143,76.71429,2020-05
2020-05-06,0.0,87.5,94.0,79.0,2020-05
2020-05-07,0.12,85.125,92.71429,77.8,2020-05
2020-05-08,0.08,84.7,94.375,77.0,2020-05
2020-05-09,0.34,85.0,92.8,76.7,2020-05
2020-05-10,0.05,84.0,92.42857,76.75,2020-05
2020-05-11,1.555,81.71429,,73.4,2020-05
2020-05-12,0.12429,81.0,90.33333,74.125,2020-05
2020-05-13,0.0,84.8,92.85714,76.55556,2020-05
2020-05-14,,84.3,93.55556,76.77778,2020-05
2020-05-15,0.0,83.88889,93.875,76.75,2020-05
2020-05-16,0.27,82.7,,75.42857,2020-05
2020-05-17,0.65667,82.44444,,75.42857,2020-05
2020-05-18,0.1375,83.6,,75.875,2020-05
2020-05-19,0.21625,83.7,91.83333,75.28571,2020-05
2020-05-20,0.5825,81.5,,73.85714,2020-05
2020-05-21,0.0,84.9,90.66667,77.625,2020-05
2020-05-22,0.0,86.0,,,2020-05
2020-05-23,0.505,81.9,90.625,73.66667,2020-05
2020-05-24,0.08667,82.5,90.0,75.42857,2020-05
2020-05-25,0.26571,78.6,85.71429,72.5,2020-05
2020-05-26,0.38375,82.33333,89.44444,72.25,2020-05
2020-05-27,0.1875,81.0,90.0,76.5,2020-05
2020-05-28,0.0,82.625,91.0,,2020-05
2020-05-29,,80.75,89.0,,2020-05
2020-05-30,0.16,79.88889,,74.66667,2020-05
2020-05-31,0.5,82.0,89.33333,73.66667,2020-05
2020-06-01,0.0,82.6,,76.22222,2020-06
2020-06-02,1.102,78.9,86.55556,72.2,2020-06
2020-06-03,0.0,83.3,90.14286,72.5,2020-06
2020-06-04,,80.9,91.375,75.77778,2020-06
2020-06-05,0.04,81.9,89.0,74.28571,2020-06
2020-06-06,0.55,81.1,89.85714,74.28571,2020-06
2020-06-07,0.18333,80.4,86.33333,75.66667,2020-06
2020-06-08,0.0,83.5,90.28571,76.0,2020-06
2020-06-09,0.7075,78.0,85.0,76.0,2020-06
2020-06-10,0.27667,77.625,,69.66667,2020-06
2020-06-11,1.19714,79.0,87.0,71.0,2020-06
2020-06-12,0.00333,80.2,87.0,74.0,2020-06
2020-06-13,0.36,81.42857,87.83333,75.25,2020-06
2020-06-14,0.28625,79.11111,87.55556,74.875,2020-06
2020-06-15,0.00571,81.6,88.6,75.25,2020-06
2020-06-16,0.0,82.55556,88.71429,76.25,2020-06
2020-06-17,0.0,82.0,89.5,,2020-06
2020-06-18,0.26429,79.88889,84.125,75.16667,2020-06
2020-06-19,0.65,79.75,86.85714,74.0,2020-06
2020-06-20,0.02857,81.3,87.6,74.625,2020-06
2020-06-21,0.57286,78.11111,85.75,72.0,2020-06
2020-06-22,0.0,81.44444,86.28571,,2020-06
2020-06-23,0.035,81.0,86.875,74.22222,2020-06
2020-06-24,0.315,81.55556,88.22222,74.75,2020-06
2020-06-25,0.17667,81.6,88.55556,75.5,2020-06
2020-06-26,0.51143,78.8,84.66667,75.77778,2020-06
2020-06-27,0.26375,79.2,88.625,73.2,2020-06
2020-06-28,0.02667,79.25,84.66667,74.66667,2020-06
2020-06-29,1.21625,76.44444,80.85714,71.71429,2020-06
2020-06-30,0.275,77.66667,81.83333,73.33333,2020-06
2020-07-01,0.14889,78.2,82.33333,73.44444,2020-07
2020-07-02,0.11375,79.7,85.875,74.88889,2020-07
2020-07-03,0.0,80.7,86.2,74.5,2020-07
2020-07-04,0.12,77.2,80.88889,73.83333,2020-07
2020-07-05,0.1575,79.1,85.375,73.75,2020-07
2020-07-06,0.09,79.33333,85.14286,72.85714,2020-07
2020-07-07,0.0,79.77778,85.66667,74.77778,2020-07
2020-07-08,0.03,79.33333,85.57143,74.22222,2020-07
2020-07-09,0.144,77.8,82.375,74.33333,2020-07
2020-07-10,0.18333,77.9,84.0,74.375,2020-07
2020-07-11,0.205,77.33333,81.77778,73.0,2020-07
2020-07-12,0.252,77.44444,82.25,73.14286,2020-07
2020-07-13,0.026,78.25,84.28571,73.0,2020-07
2020-07-14,0.008,77.88889,82.88889,73.125,2020-07
2020-07-15,0.04,76.88889,83.88889,71.57143,2020-07
2020-07-16,,77.55556,83.5,70.28571,2020-07
2020-07-17,,77.75,81.5,71.85714,2020-07
2020-07-18,0.0,77.66667,83.83333,72.55556,2020-07
2020-07-19,0.02,78.77778,85.5,73.375,2020-07
2020-07-20,0.0,80.625,86.28571,,2020-07
2020-07-21,0.025,77.625,84.25,73.0,2020-07
2020-07-22,0.496,78.0,84.42857,71.85714,2020-07
2020-07-23,0.0725,78.77778,85.0,72.57143,2020-07
2020-07-24,0.1075,78.88889,85.0,73.28571,2020-07
2020-07-25,0.02,78.22222,86.0,72.66667,2020-07
2020-07-26,0.02,77.11111,83.33333,72.5,2020-07
2020-07-27,0.0,77.4,83.125,72.0,2020-07
2020-07-28,0.17,77.44444,85.71429,71.88889,2020-07
2020-07-29,0.78667,78.22222,84.875,72.66667,2020-07
2020-07-30,0.0,79.11111,85.33333,71.0,2020-07
2020-07-31,,77.33333,83.0,72.16667,2020-07
2020-08-01,0.074,79.625,86.42857,72.75,2020-08
2020-08-02,0.006,78.0,86.22222,71.22222,2020-08
2020-08-03,0.0,76.875,83.85714,70.33333,2020-08
2020-08-04,,78.7,87.9,68.28571,2020-08
2020-08-05,,75.5,84.66667,67.42857,2020-08
2020-08-06,,76.7,84.28571,67.8,2020-08
2020-08-07,,75.77778,83.0,68.875,2020-08
2020-08-08,,77.0,83.0,70.42857,2020-08
2020-08-09,0.0,78.55556,86.0,71.42857,2020-08
2020-08-10,,76.66667,84.75,69.14286,2020-08
2020-08-11,,78.8,84.5,72.33333,2020-08
2020-08-12,,76.625,83.71429,70.625,2020-08
2020-08-13,,79.44444,88.33333,69.71429,2020-08
2020-08-14,,76.55556,,71.25,2020-08
2020-08-15,0.35,77.66667,84.11111,72.0,2020-08
2020-08-16,0.01,79.44444,88.66667,72.0,2020-08
2020-08-17,0.0,79.25,87.125,71.875,2020-08
2020-08-18,,78.5,85.75,72.42857,2020-08
2020-08-19,0.01,79.22222,87.0,72.33333,2020-08
2020-08-20,0.03,79.88889,85.875,73.16667,2020-08
2020-08-21,0.0,81.125,85.14286,,2020-08
2020-08-22,0.19667,78.875,85.25,73.125,2020-08
2020-08-23,0.01333,79.625,84.83333,73.71429,2020-08
2020-08-24,0.005,78.0,85.55556,72.125,2020-08
2020-08-25,0.0,78.3,85.7,71.71429,2020-08
2020-08-26,,78.5,85.83333,72.0,2020-08
2020-08-27,,78.125,,72.16667,2020-08
2020-08-28,0.04,79.11111,85.33333,72.71429,2020-08
2020-08-29,0.0,79.22222,85.66667,72.71429,2020-08
2020-08-30,,79.0,86.4,,2020-08
2020-08-31,,77.25,,72.75,2020-08
2020-09-01,0.034,77.75,84.75,72.75,2020-09
2020-09-02,0.0,79.14286,87.33333,73.0,2020-09
2020-09-03,0.0,78.66667,,73.66667,2020-09
2020-09-04,0.0,80.57143,88.57143,74.2,2020-09
2020-09-05,0.01,79.16667,87.2,73.33333,2020-09
2020-09-06,0.0,79.71429,88.0,72.16667,2020-09
2020-09-07,0.0,79.0,86.0,73.625,2020-09
2020-09-08,0.01,81.1,89.55556,73.375,2020-09
2020-09-09,0.0325,78.2,85.6,73.71429,2020-09
2020-09-10,0.026,78.7,85.22222,71.625,2020-09
2020-09-11,0.154,79.33333,88.16667,73.25,2020-09
2020-09-12,0.006,79.22222,87.83333,74.375,2020-09
2020-09-13,0.395,76.625,,72.5,2020-09
2020-09-14,1.06,79.7,86.7,71.0,2020-09
2020-09-15,,78.66667,,74.66667,2020-09
2020-09-16,0.235,77.75,83.71429,72.42857,2020-09
2020-09-17,0.57833,77.75,84.42857,72.0,2020-09
2020-09-18,0.175,79.375,85.71429,72.125,2020-09
2020-09-19,0.06,78.25,85.25,72.4,2020-09
2020-09-20,0.174,76.77778,82.22222,71.33333,2020-09
2020-09-21,0.0,80.66667,,,2020-09
2020-09-22,0.022,79.88889,88.14286,73.77778,2020-09
2020-09-23,0.0,79.1,86.25,74.375,2020-09
2020-09-24,,78.125,88.28571,,2020-09
2020-09-25,0.2,79.7,87.57143,71.42857,2020-09
2020-09-26,0.04,79.42857,88.0,73.33333,2020-09
2020-09-27,0.66,77.875,84.5,72.5,2020-09
2020-09-28,0.39875,79.625,87.28571,72.57143,2020-09
2020-09-29,0.0,79.33333,88.33333,,2020-09
2020-09-30,0.096,78.8,86.0,74.57143,2020-09
2020-10-01,0.30167,79.11111,84.85714,73.0,2020-10
2020-10-02,0.02,80.125,86.42857,73.14286,2020-10
2020-10-03,0.0,82.33333,88.57143,,2020-10
2020-10-04,,80.7,86.8,74.28571,2020-10
2020-10-05,1.56667,81.875,,73.28571,2020-10
2020-10-06,0.25429,79.22222,88.4,74.0,2020-10
2020-10-07,0.0,78.9,85.33333,,2020-10
2020-10-08,0.5325,79.66667,88.0,73.0,2020-10
2020-10-09,0.068,79.3,86.71429,73.0,2020-10
2020-10-10,0.698,77.88889,83.75,71.28571,2020-10
2020-10-11,0.315,80.44444,86.88889,73.85714,2020-10
2020-10-12,0.356,78.3,88.28571,73.25,2020-10
2020-10-13,0.19,79.375,,72.0,2020-10
2020-10-14,0.13167,80.0,,73.0,2020-10
2020-10-15,0.2075,79.66667,87.5,70.5,2020-10
2020-10-16,0.248,79.0,84.4,73.33333,2020-10
2020-10-17,0.51333,78.22222,87.44444,72.14286,2020-10
2020-10-18,0.56143,79.75,88.33333,72.4,2020-10
2020-10-19,0.21286,80.9,89.625,74.55556,2020-10
2020-10-20,0.11875,80.22222,,72.2,2020-10
2020-10-21,0.75333,81.125,89.33333,72.375,2020-10
2020-10-22,0.0,81.77778,90.28571,74.0,2020-10
2020-10-23,0.005,81.33333,89.42857,73.57143,2020-10
2020-10-24,0.0,80.6,90.1,74.33333,2020-10
2020-10-25,0.43,80.375,86.16667,74.0,2020-10
2020-10-26,0.47333,80.625,87.75,73.0,2020-10
2020-10-27,0.28857,80.33333,89.85714,73.88889,2020-10
2020-10-28,0.02333,81.0,,73.66667,2020-10
2020-10-29,0.27571,80.7,89.55556,73.0,2020-10
2020-10-30,0.005,82.66667,89.14286,74.2,2020-10
2020-10-31,0.02667,82.33333,91.0,74.875,2020-10
2020-11-01,0.0,82.125,90.0,74.14286,2020-11
2020-11-02,0.39,81.44444,91.0,74.0,2020-11
2020-11-03,0.57,83.0,91.0,73.66667,2020-11
2020-11-04,0.0,84.2,92.0,75.0,2020-11
2020-11-05,,82.625,90.4,76.0,2020-11
2020-11-06,0.16,82.4,91.1,75.75,2020-11
2020-11-07,0.12,81.88889,89.57143,75.4,2020-11
2020-11-08,0.375,81.4,90.66667,74.0,2020-11
2020-11-09,0.1175,80.9,89.625,73.88889,2020-11
2020-11-10,0.06,82.33333,90.375,74.0,2020-11
2020-11-11,0.078,81.9,89.5,74.7,2020-11
2020-11-12,0.0,81.44444,91.0,73.33333,2020-11
2020-11-13,0.12,84.875,92.0,74.2,2020-11
2020-11-14,0.015,83.8,92.4,74.33333,2020-11
2020-11-15,0.0,83.5,91.88889,74.5,2020-11
2020-11-16,,83.0,,75.33333,2020-11
2020-11-17,0.598,81.0,91.0,73.125,2020-11
2020-11-18,0.19,82.4,90.6,74.33333,2020-11
2020-11-19,0.03,82.1,90.88889,72.5,2020-11
2020-11-20,1.2,80.77778,90.625,73.0,2020-11
2020-11-21,0.155,81.3,90.5,74.55556,2020-11
2020-11-22,0.04,81.25,91.33333,75.25,2020-11
2020-11-23,0.075,81.6,90.6,73.66667,2020-11
2020-11-24,0.0,83.0,90.88889,74.875,2020-11
2020-11-25,0.39667,81.2,91.0,74.77778,2020-11
2020-11-26,1.57667,80.5,89.6,73.25,2020-11
2020-11-27,0.82667,81.0,89.6,73.44444,2020-11
2020-11-28,0.236,81.0,89.625,74.0,2020-11
2020-11-29,0.4775,81.88889,91.5,72.85714,2020-11
2020-11-30,0.00333,80.5,90.14286,73.66667,2020-11
2020-12-01,0.0,83.0,91.44444,75.625,2020-12
2020-12-02,,83.66667,91.44444,76.14286,2020-12
2020-12-03,,83.75,91.28571,76.0,2020-12
2020-12-04,,84.44444,92.33333,75.625,2020-12
2020-12-05,,84.33333,91.375,76.71429,2020-12
2020-12-06,,83.25,92.28571,75.75,2020-12
2020-12-07,0.24,82.11111,91.42857,76.2,2020-12
